Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
BMEN,420,501,2015,Spring,14,34,12,4,0,64,MCDOUGALL M
BMEN,432,500,2015,Spring,4,4,0,0,0,8,HWANG W
BMEN,450,900,2015,Spring,28,5,0,0,0,33,COTE G
BMEN,450,902,2015,Spring,32,2,0,0,0,34,COTE G
BMEN,454,501,2015,Spring,58,4,1,0,0,63,HANKS J
BMEN,457,500,2015,Spring,4,6,1,0,0,11,MADIGAN M
BMEN,489,501,2015,Spring,14,5,0,0,1,20,BREWER M
BMEN,489,502,2015,Spring,9,3,0,0,0,12,GIBBS H
BMEN,489,503,2015,Spring,8,7,4,0,0,19,KAUNAS R
BMEN,604,600,2015,Spring,9,2,0,0,0,11,BREWER M
BMEN,657,600,2015,Spring,6,0,0,0,0,6,MADIGAN M
BMEN,674,600,2015,Spring,27,2,0,0,0,29,YEH A
BMEN,689,601,2015,Spring,8,1,0,0,0,9,BREWER M
BMEN,689,604,2015,Spring,12,1,0,0,0,13,BREWER M
BIOT,685,603,2015,Spring,5,0,0,0,0,5,CORNWELL B
CHEN,204,500,2015,Spring,14,19,14,7,4,58,HOLSTE J
CHEN,205,501,2015,Spring,15,31,31,3,1,81,LUTKENHAUS J
CHEN,205,502,2015,Spring,16,17,10,0,0,43,TAMAMIS P
CHEN,304,501,2015,Spring,8,9,4,1,0,22,UGAZ V
CHEN,313,500,2015,Spring,13,15,13,4,0,45,SEMINARIO J
CHEN,320,501,2015,Spring,34,15,4,0,1,54,GREEN M
CHEN,323,501,2015,Spring,21,43,18,4,0,86,AKBULUT M
CHEN,323,502,2015,Spring,1,11,6,4,0,22,VADDIRAJU S
CHEN,354,500,2015,Spring,9,15,15,1,1,41,HOLSTE J
CHEN,354,501,2015,Spring,9,12,6,0,0,27,BALBUENA P
CHEN,382,500,2015,Spring,12,6,2,2,0,22,HOLTZAPPLE M
CHEN,382,501,2015,Spring,26,45,11,2,0,84,KAO K
CHEN,414,901,2015,Spring,10,4,0,0,0,14,ISDALE C
CHEN,414,902,2015,Spring,13,0,0,0,0,13,ISDALE C
CHEN,414,903,2015,Spring,5,0,0,0,0,5,ISDALE C
CHEN,424,501,2015,Spring,14,14,2,0,0,30,ELABD Y
CHEN,426,501,2015,Spring,39,37,1,0,0,77,BALDWIN J
CHEN,433,501,2015,Spring,14,2,0,0,0,16,WHITE J
CHEN,433,502,2015,Spring,16,0,0,0,0,16,WHITE J
CHEN,433,503,2015,Spring,16,0,0,0,1,17,WHITE J
CHEN,433,504,2015,Spring,15,1,0,0,0,16,DEWAN M
CHEN,433,505,2015,Spring,10,2,0,0,0,12,WHITE J
CHEN,455,500,2015,Spring,3,14,21,2,0,40,MASHUGA C
CHEN,459,500,2015,Spring,32,30,3,1,1,67,MENTZER R
CHEN,460,500,2015,Spring,3,10,1,0,0,14,ROGERS W
CHEN,461,500,2015,Spring,14,15,7,0,0,36,KRAVARIS C
CHEN,464,500,2015,Spring,14,32,16,1,2,65,JEONG H
CHEN,464,501,2015,Spring,4,14,1,0,0,19,KUO Y
CHEN,469,500,2015,Spring,28,0,0,0,2,30,MASHUGA C
CHEN,481,501,2015,Spring,16,1,2,0,0,19,GLOVER C
CHEN,481,502,2015,Spring,17,6,0,0,0,23,KUO Y
CHEN,491,520,2015,Spring,6,0,0,0,0,6,HOLTZAPPLE M
CHEN,624,600,2015,Spring,30,13,1,0,0,44,WILHITE B
CHEN,660,600,2015,Spring,10,2,0,0,0,12,ROGERS W
CHEN,689,600,2015,Spring,9,1,0,0,0,10,CHENG Z
CHEN,689,601,2015,Spring,6,8,1,0,0,15,PISTIKOPOULOS E
SENG,312,500,2015,Spring,20,19,2,1,0,42,DEWAN M
SENG,422,500,2015,Spring,19,0,0,0,0,19,MOATS J
SENG,460,500,2015,Spring,0,5,1,0,0,6,ROGERS W
SENG,660,600,2015,Spring,14,1,0,0,0,15,ROGERS W
SENG,674,600,2015,Spring,6,2,0,0,0,8,DEWAN M
SENG,674,700,2015,Spring,4,1,0,0,0,5,DEWAN M
SENG,677,600,2015,Spring,12,0,0,0,0,12,MOATS J
CVEN,207,501,2015,Spring,43,13,0,0,0,56,BRUMBELOW J
CVEN,221,501,2015,Spring,24,19,14,0,1,58,BEASON W
CVEN,221,502,2015,Spring,6,11,6,0,0,23,TERZIOGLU T
CVEN,289,500,2015,Spring,29,1,0,0,0,30,OTEY J
CVEN,289,502,2015,Spring,21,0,0,0,0,21,OTEY J
CVEN,301,500,2015,Spring,38,44,6,0,1,89,MA X
CVEN,302,501,2015,Spring,11,31,10,0,0,52,WANG B
CVEN,302,502,2015,Spring,5,26,4,1,0,36,WANG B
CVEN,302,503,2015,Spring,17,22,18,1,0,58,ARDANI S
CVEN,303,501,2015,Spring,7,8,1,0,0,16,GHARAIBEH N
CVEN,303,502,2015,Spring,8,6,2,0,0,16,GHARAIBEH N
CVEN,303,503,2015,Spring,7,8,3,0,0,18,GHARAIBEH N
CVEN,303,504,2015,Spring,7,8,2,1,0,18,GHARAIBEH N
CVEN,303,505,2015,Spring,4,9,2,0,0,15,CHINN T
CVEN,303,506,2015,Spring,7,7,1,0,0,15,CHINN T
CVEN,303,507,2015,Spring,10,6,2,0,0,18,CHINN T
CVEN,303,508,2015,Spring,7,5,1,0,0,13,CHINN T
CVEN,305,502,2015,Spring,15,45,23,5,0,88,LOWERY L
CVEN,305,503,2015,Spring,41,40,5,2,1,89,ASADOLLAHI P
CVEN,305,504,2015,Spring,15,24,23,14,4,80,NOSHADRAVAN A
CVEN,305,505,2015,Spring,10,31,26,7,1,75,MULIANA H
CVEN,305,506,2015,Spring,16,29,19,2,3,69,NOSHADRAVAN A
CVEN,305,507,2015,Spring,6,8,7,3,0,24,GOENEZEN S
CVEN,305,508,2015,Spring,27,29,24,4,2,86,JAHANGIR R
CVEN,306,501,2015,Spring,22,43,3,0,0,68,GRASLEY Z
CVEN,306,502,2015,Spring,20,47,3,0,0,70,LITTLE D
CVEN,307,501,2015,Spring,14,27,7,2,1,51,HAWKINS G
CVEN,307,502,2015,Spring,22,36,1,0,0,59,HAWKINS G
CVEN,311,501,2015,Spring,10,23,8,2,0,43,RAHMAN S
CVEN,311,502,2015,Spring,13,24,7,2,0,46,GAO H
CVEN,322,500,2015,Spring,51,20,11,3,2,87,WANG X
CVEN,333,500,2015,Spring,40,8,0,0,0,48,KERMANSHACHI S
CVEN,339,500,2015,Spring,20,38,32,2,1,93,KANTA L
CVEN,342,501,2015,Spring,6,14,0,0,0,20,MARTIN A
CVEN,342,502,2015,Spring,10,10,0,0,0,20,MARTIN A
CVEN,342,503,2015,Spring,15,5,0,0,0,20,MARTIN A
CVEN,342,504,2015,Spring,8,12,0,0,0,20,MARTIN A
CVEN,345,501,2015,Spring,13,23,4,2,0,42,BIRELY A
CVEN,345,502,2015,Spring,19,20,15,2,0,56,LOWERY L
CVEN,349,500,2015,Spring,48,36,6,0,0,90,WALEWSKI J
CVEN,363,501,2015,Spring,3,22,19,2,2,48,JONES H
CVEN,363,502,2015,Spring,5,16,34,8,1,64,JAMES R
CVEN,365,501,2015,Spring,11,4,2,0,0,17,SANCHEZ C
CVEN,365,502,2015,Spring,6,5,4,0,0,15,SANCHEZ C
CVEN,365,503,2015,Spring,5,12,1,0,0,18,SANCHEZ C
CVEN,365,504,2015,Spring,5,9,1,1,0,16,SHIDLOVSKAYA A
CVEN,365,505,2015,Spring,7,8,2,0,0,17,SHIDLOVSKAYA A
CVEN,365,506,2015,Spring,5,6,1,0,0,12,SHIDLOVSKAYA A
CVEN,400,501,2015,Spring,9,19,5,0,0,33,ZOLLINGER D
CVEN,400,502,2015,Spring,33,10,0,0,0,43,LITTLE D
CVEN,413,501,2015,Spring,12,11,3,0,0,26,YING Q
CVEN,418,500,2015,Spring,4,8,4,0,0,16,PARK P
CVEN,424,901,2015,Spring,14,13,0,0,0,27,ENGLAND P
CVEN,424,902,2015,Spring,11,5,0,0,0,16,ENGLAND P
CVEN,424,903,2015,Spring,15,11,1,0,0,27,ENGLAND P
CVEN,424,904,2015,Spring,10,3,0,0,0,13,ENGLAND P
CVEN,424,905,2015,Spring,5,8,0,0,1,14,ENGLAND P
CVEN,444,501,2015,Spring,9,13,12,0,0,34,HUESTE M
CVEN,444,502,2015,Spring,12,26,7,2,0,47,BRACCI J
CVEN,445,500,2015,Spring,14,10,6,0,1,31,JONES H
CVEN,446,501,2015,Spring,23,25,13,0,0,61,HUESTE M
CVEN,446,502,2015,Spring,4,11,15,0,0,30,KEATING P
CVEN,456,500,2015,Spring,4,5,1,0,0,10,LORD D
CVEN,458,500,2015,Spring,14,15,3,0,0,32,BRUMBELOW J
CVEN,473,500,2015,Spring,6,10,6,0,0,22,FORD D
CVEN,483,500,2015,Spring,25,0,0,0,0,25,BRACCI J
CVEN,489,501,2015,Spring,13,0,0,0,0,13,OTEY J
CVEN,604,600,2015,Spring,7,6,0,0,0,13,BATCHELOR B
CVEN,615,600,2015,Spring,7,3,0,0,0,10,SAKHAEI F
CVEN,618,600,2015,Spring,11,6,0,0,0,17,ZHANG Y
CVEN,621,600,2015,Spring,13,6,2,0,1,22,BIRELY A
CVEN,623,600,2015,Spring,14,0,0,0,0,14,LYTTON R
CVEN,627,600,2015,Spring,24,0,0,0,0,24,CAHILL A
CVEN,632,600,2015,Spring,10,6,1,0,0,17,BURRIS M
CVEN,637,600,2015,Spring,7,0,0,0,0,7,ZOLLINGER D
CVEN,639,600,2015,Spring,30,0,0,0,0,30,WALEWSKI J
CVEN,641,600,2015,Spring,21,9,0,0,0,30,ANDERSON S
CVEN,645,600,2015,Spring,4,2,2,0,0,8,BRIAUD J
CVEN,646,600,2015,Spring,13,0,0,0,0,13,LYTTON R
CVEN,655,600,2015,Spring,17,1,0,0,0,18,MEDINA C
CVEN,659,600,2015,Spring,25,29,6,0,0,60,FRY G
CVEN,665,600,2015,Spring,8,4,1,0,0,13,WURBS R
CVEN,667,600,2015,Spring,15,5,0,0,0,20,AUBENY C
CVEN,673,600,2015,Spring,21,2,0,0,0,23,SANCHEZ C
CVEN,680,600,2015,Spring,11,2,0,0,0,13,CHEN H
CVEN,686,600,2015,Spring,12,14,0,0,0,26,NIEDZWECKI J
CVEN,687,600,2015,Spring,28,6,0,0,0,34,AUBENY C
CVEN,689,600,2015,Spring,7,0,0,0,0,7,MOHTAR R
CVEN,689,601,2015,Spring,8,2,0,0,0,10,GAO H
CVEN,689,602,2015,Spring,12,0,0,0,0,12,YING Q
CVEN,689,603,2015,Spring,12,0,0,0,0,12,CHU K
CVEN,689,604,2015,Spring,7,1,1,0,0,9,GRASLEY Z
CVEN,717,600,2015,Spring,18,10,2,0,0,30,FORD D
CVEN,750,600,2015,Spring,12,4,1,0,0,17,BARROSO L
CVEN,754,600,2015,Spring,27,3,0,0,0,30,MANDER J
CVEN,754,601,2015,Spring,15,7,1,0,0,23,MANDER J
OCEN,201,500,2015,Spring,15,16,1,0,0,32,NIEDZWECKI J
OCEN,300,500,2015,Spring,18,18,1,0,0,37,KIM M
OCEN,362,500,2015,Spring,7,24,5,1,0,37,FALZARANO J
OCEN,407,500,2015,Spring,26,5,0,0,0,31,RANDALL R
OCEN,410,901,2015,Spring,12,4,0,0,0,16,CHANG K
OCEN,410,902,2015,Spring,14,0,0,0,0,14,CHANG K
OCEN,672,600,2015,Spring,13,7,0,0,0,20,KAIHATU J
OCEN,676,600,2015,Spring,9,7,0,0,0,16,MERCIER R
ENGR,111,502,2015,Spring,14,25,17,9,8,73,POSTON J
ENGR,111,503,2015,Spring,16,24,13,6,1,60,WHITEACRE M
ENGR,111,508,2015,Spring,31,45,10,4,3,93,HUTCHINSON R
ENGR,112,201,2015,Spring,18,11,2,1,0,32,KURWITZ R
ENGR,112,202,2015,Spring,25,16,2,1,0,44,RICHARD J
ENGR,112,203,2015,Spring,29,11,3,0,0,43,WHITEACRE M
ENGR,112,204,2015,Spring,41,3,0,0,0,44,REECE W
ENGR,112,205,2015,Spring,37,8,1,0,0,46,REECE W
ENGR,112,501,2015,Spring,4,17,3,0,0,24,LARA R
ENGR,112,502,2015,Spring,8,9,10,0,0,27,FULLERTON T
ENGR,112,503,2015,Spring,26,38,25,3,2,94,OSTROVSKAYA N
ENGR,112,504,2015,Spring,16,46,24,4,1,91,RICHARD J
ENGR,112,505,2015,Spring,41,44,6,0,1,92,LARA R
ENGR,112,506,2015,Spring,26,43,14,2,3,88,SCHREUDERS P
ENGR,112,507,2015,Spring,3,19,10,1,1,34,SCHREUDERS P
ENGR,112,508,2015,Spring,21,56,18,1,0,96,FULLERTON T
ENGR,112,509,2015,Spring,18,46,18,5,1,88,RICHARD J
ENGR,112,510,2015,Spring,7,9,1,0,0,17,OSTROVSKAYA N
ENGR,112,511,2015,Spring,17,12,1,0,0,30,LARA R
ENGR,112,512,2015,Spring,11,7,2,0,1,21,MENDOZA D
ENGR,112,514,2015,Spring,22,41,13,4,2,82,RICHARD J
ENGR,112,517,2015,Spring,40,42,12,3,0,97,GODWIN A
ENGR,112,518,2015,Spring,26,42,8,1,0,77,LARA R
ENGR,112,519,2015,Spring,26,37,14,4,4,85,KURWITZ R
ENGR,112,520,2015,Spring,44,39,4,2,1,90,FINK R
ENGR,112,521,2015,Spring,55,31,7,3,0,96,BETTATI R
ENGR,112,522,2015,Spring,37,48,12,0,1,98,GODWIN A
ENGR,112,523,2015,Spring,25,38,34,1,0,98,FULLERTON T
ENGR,112,524,2015,Spring,39,48,8,1,0,96,SCHREUDERS P
ENGR,112,525,2015,Spring,22,53,19,0,0,94,FULLERTON T
ENGR,112,526,2015,Spring,19,55,16,3,0,93,WICKLIFF T
ENGR,112,527,2015,Spring,55,35,9,0,0,99,REECE W
ENGR,112,528,2015,Spring,44,36,12,1,0,93,MENDOZA D
ENGR,112,529,2015,Spring,10,13,8,0,1,32,MENDOZA D
ENGR,112,530,2015,Spring,16,26,5,1,0,48,LARA R
ENGR,112,531,2015,Spring,20,28,6,0,0,54,FULLERTON T
ENGR,112,532,2015,Spring,27,22,11,2,0,62,OSTROVSKAYA N
ENGR,112,533,2015,Spring,25,16,9,1,0,51,LARA R
ENGR,112,534,2015,Spring,3,8,7,0,0,18,MENDOZA D
ENGR,112,535,2015,Spring,22,25,6,2,0,55,SCHREUDERS P
ENGR,270,500,2015,Spring,8,6,0,0,0,14,LAGOUDAS M
ENGR,385,501,2015,Spring,5,0,0,0,0,5,SHRYOCK K
ENGR,385,504,2015,Spring,6,0,0,0,0,6,UGAZ V
ENGR,385,507,2015,Spring,7,0,0,0,0,7,KARSILAYAN A
ENGR,385,512,2015,Spring,13,0,0,0,0,13,GAUTAM N
ENGR,385,513,2015,Spring,23,1,0,0,0,24,CATON J
ENGR,402,501,2015,Spring,9,0,1,0,0,10,SUH C
ENGR,402,502,2015,Spring,6,1,0,0,0,7,SUH C
ENGR,402,503,2015,Spring,21,0,0,0,0,21,SUH C
ENGR,402,505,2015,Spring,9,0,0,0,0,9,AMINI N
ENGR,402,506,2015,Spring,9,0,0,0,0,9,AMINI N
ENGR,402,507,2015,Spring,9,0,0,0,0,9,AMINI N
ENGR,402,508,2015,Spring,9,1,0,0,0,10,AMINI N
ENGR,470,500,2015,Spring,4,5,0,0,0,9,LAGOUDAS M
ENGR,482,901,2015,Spring,6,6,1,0,0,13,JAMES R
ENGR,482,902,2015,Spring,2,9,1,1,0,13,JAMES R
ENGR,482,903,2015,Spring,4,7,2,0,0,13,JAMES R
ENGR,482,904,2015,Spring,10,3,1,0,0,14,JAMES R
ENGR,482,905,2015,Spring,3,7,2,0,0,12,JAMES R
ENGR,482,906,2015,Spring,8,5,0,0,0,13,JAMES R
ENGR,482,907,2015,Spring,6,5,2,0,0,13,JAMES R
ENGR,482,908,2015,Spring,2,8,3,0,0,13,JAMES R
ENGR,482,909,2015,Spring,7,6,0,0,0,13,JAMES R
ENGR,482,910,2015,Spring,3,6,4,0,0,13,BANERJEE D
ENGR,482,911,2015,Spring,8,5,0,0,0,13,BANERJEE D
ENGR,482,912,2015,Spring,6,7,0,0,0,13,BANERJEE D
ENGR,482,913,2015,Spring,1,9,3,0,0,13,BANERJEE D
ENGR,482,914,2015,Spring,1,12,0,0,0,13,BANERJEE D
ENGR,482,915,2015,Spring,3,8,1,0,0,12,BANERJEE D
ENGR,482,916,2015,Spring,6,6,1,0,0,13,BANERJEE D
ENGR,482,917,2015,Spring,4,7,2,0,1,14,BANERJEE D
ENGR,482,918,2015,Spring,3,6,2,1,1,13,POSTON J
ENGR,482,919,2015,Spring,3,5,5,0,0,13,POSTON J
ENGR,482,920,2015,Spring,3,7,3,0,0,13,POSTON J
ENGR,482,921,2015,Spring,8,5,0,0,0,13,POSTON J
ENGR,482,922,2015,Spring,6,5,1,0,1,13,POSTON J
ENGR,482,923,2015,Spring,9,4,0,0,0,13,POSTON J
ENGR,482,924,2015,Spring,5,8,0,0,0,13,POSTON J
ENGR,482,925,2015,Spring,3,10,0,0,0,13,POSTON J
ENGR,482,926,2015,Spring,5,6,2,0,0,13,POSTON J
ENGR,482,927,2015,Spring,1,12,1,0,0,14,POSTON J
ENGR,482,928,2015,Spring,2,9,2,0,0,13,BANERJEE D
ENGR,482,929,2015,Spring,6,4,2,0,1,13,JAMES R
ENGR,482,930,2015,Spring,4,7,2,0,0,13,JAMES R
ENGR,482,931,2015,Spring,4,4,1,1,0,10,POSTON J
ENGR,482,932,2015,Spring,3,5,3,1,1,13,BANERJEE D
ENGR,482,970,2015,Spring,9,1,0,0,0,10,BANERJEE D
ENGR,489,500,2015,Spring,7,2,1,0,0,10,PORTER J
ENGR,489,501,2015,Spring,9,3,0,0,0,12,LUCAS D
ENGR,491,501,2015,Spring,6,0,0,0,0,6,UGAZ V
ENGR,491,502,2015,Spring,10,0,0,0,0,10,HUFF G
ENGR,491,504,2015,Spring,5,0,0,0,0,5,BUKKAPATNAM S
ENGR,491,505,2015,Spring,13,0,0,0,0,13,MAITLAND K
ENGR,491,506,2015,Spring,8,0,0,0,0,8,MURPHY R
ENGR,491,507,2015,Spring,11,0,0,0,0,11,CHU K
ENGR,491,508,2015,Spring,12,0,0,0,0,12,RASMUSSEN B
ENGR,491,509,2015,Spring,9,0,0,0,0,9,BOYD J
ENGR,491,510,2015,Spring,11,0,0,0,0,11,BOYD J
ENGR,491,512,2015,Spring,13,0,0,0,0,13,HAMMOND T
ENGR,491,514,2015,Spring,11,0,0,0,0,11,HWANG W
ENGR,491,516,2015,Spring,16,0,0,0,0,16,HOLTZAPPLE M
ENGR,491,517,2015,Spring,5,0,0,0,0,5,STROBEL J
ENGR,689,600,2015,Spring,4,7,0,0,0,11,LUCAS D
ENGR,689,700,2015,Spring,6,2,0,0,0,8,LUCAS D
CSCE,110,501,2015,Spring,13,7,8,2,2,32,WILLIAMS T
CSCE,110,502,2015,Spring,14,6,4,7,2,33,WILLIAMS T
CSCE,110,503,2015,Spring,9,7,6,1,2,25,RITCHEY P
CSCE,110,504,2015,Spring,4,6,1,1,2,14,RITCHEY P
CSCE,111,501,2015,Spring,15,11,6,2,0,34,HURLEY J
CSCE,111,502,2015,Spring,11,9,6,2,0,28,HURLEY J
CSCE,111,503,2015,Spring,14,1,4,0,1,20,GOOCH B
CSCE,111,504,2015,Spring,14,3,2,0,1,20,GOOCH B
CSCE,113,501,2015,Spring,2,5,7,1,0,15,LEYK T
CSCE,113,502,2015,Spring,12,8,2,2,0,24,LEYK T
CSCE,121,200,2015,Spring,10,2,1,0,0,13,KEYSER J
CSCE,121,501,2015,Spring,6,9,6,0,1,22,DAUGHERITY W
CSCE,121,502,2015,Spring,9,9,3,1,2,24,DAUGHERITY W
CSCE,121,503,2015,Spring,6,12,3,3,0,24,DAUGHERITY W
CSCE,121,504,2015,Spring,11,8,3,0,1,23,DAUGHERITY W
CSCE,121,505,2015,Spring,6,11,5,3,0,25,DAUGHERITY W
CSCE,121,506,2015,Spring,8,9,2,0,1,20,DAUGHERITY W
CSCE,121,507,2015,Spring,5,11,1,1,1,19,DAUGHERITY W
CSCE,121,508,2015,Spring,3,6,8,1,0,18,DAUGHERITY W
CSCE,121,509,2015,Spring,0,4,6,5,2,17,MOORE J
CSCE,121,510,2015,Spring,4,7,1,1,2,15,MOORE J
CSCE,121,511,2015,Spring,3,3,4,2,2,14,MOORE J
CSCE,121,512,2015,Spring,5,4,2,1,2,14,MOORE J
CSCE,181,500,2015,Spring,119,15,1,0,0,135,SCHAEFER S
CSCE,206,501,2015,Spring,6,4,2,0,3,15,HURLEY J
CSCE,206,502,2015,Spring,9,4,3,0,1,17,HURLEY J
CSCE,206,503,2015,Spring,9,6,1,1,1,18,HURLEY J
CSCE,206,504,2015,Spring,14,8,2,1,0,25,HURLEY J
CSCE,206,505,2015,Spring,7,10,8,2,1,28,HURLEY J
CSCE,206,506,2015,Spring,7,12,7,2,0,28,HURLEY J
CSCE,221,200,2015,Spring,18,3,0,1,0,22,SCHAEFER S
CSCE,221,501,2015,Spring,8,7,1,1,0,17,LEYK T
CSCE,221,502,2015,Spring,11,2,4,2,2,21,LEYK T
CSCE,221,503,2015,Spring,8,9,1,0,0,18,LEYK T
CSCE,221,504,2015,Spring,13,5,6,0,0,24,LEYK T
CSCE,221,505,2015,Spring,11,6,4,0,0,21,MOORE J
CSCE,221,506,2015,Spring,7,8,4,1,1,21,MOORE J
CSCE,221,507,2015,Spring,5,11,2,1,4,23,MOORE J
CSCE,221,508,2015,Spring,1,6,2,1,2,12,MOORE J
CSCE,221,509,2015,Spring,7,12,2,0,0,21,LEYK T
CSCE,221,510,2015,Spring,1,9,6,2,0,18,LEYK T
CSCE,221,511,2015,Spring,4,6,6,1,0,17,LEYK T
CSCE,221,512,2015,Spring,7,10,5,0,0,22,LEYK T
CSCE,222,200,2015,Spring,11,4,0,1,0,16,WELCH J
CSCE,222,501,2015,Spring,13,26,23,4,2,68,LEE H
CSCE,222,502,2015,Spring,14,47,21,3,2,87,LEE H
CSCE,222,503,2015,Spring,14,21,23,8,4,70,RITCHEY P
CSCE,312,501,2015,Spring,11,11,6,3,0,31,KIM E
CSCE,312,502,2015,Spring,15,7,6,1,0,29,KIM E
CSCE,312,503,2015,Spring,14,6,2,4,0,26,KIM E
CSCE,313,200,2015,Spring,5,2,1,0,0,8,GU G
CSCE,313,501,2015,Spring,16,2,0,0,0,18,TYAGI A
CSCE,313,502,2015,Spring,14,4,0,0,0,18,TYAGI A
CSCE,313,503,2015,Spring,15,9,2,0,0,26,TYAGI A
CSCE,313,504,2015,Spring,17,6,2,0,0,25,TYAGI A
CSCE,313,507,2015,Spring,3,7,6,3,2,21,SONG D
CSCE,313,508,2015,Spring,5,5,3,0,2,15,SONG D
CSCE,314,500,2015,Spring,27,35,25,5,5,97,JARVI J
CSCE,315,501,2015,Spring,16,8,3,2,0,29,DAUGHERITY W
CSCE,315,502,2015,Spring,11,2,0,0,0,13,DAUGHERITY W
CSCE,315,503,2015,Spring,23,4,1,0,1,29,DAUGHERITY W
CSCE,315,504,2015,Spring,20,7,2,0,1,30,RITCHEY P
CSCE,315,505,2015,Spring,3,2,3,2,0,10,RITCHEY P
CSCE,315,506,2015,Spring,16,10,0,0,1,27,RITCHEY P
CSCE,350,502,2015,Spring,2,8,2,0,0,12,MAHAPATRA R
CSCE,350,503,2015,Spring,5,7,1,0,0,13,MAHAPATRA R
CSCE,411,200,2015,Spring,9,2,1,0,0,12,KLAPPENECKER A
CSCE,411,500,2015,Spring,30,19,2,0,2,53,JIANG A
CSCE,420,200,2015,Spring,10,3,0,0,0,13,SHELL D
CSCE,420,500,2015,Spring,23,21,11,3,0,58,WARD R
CSCE,431,501,2015,Spring,12,9,1,0,0,22,WALKER D
CSCE,431,502,2015,Spring,10,8,1,0,0,19,WALKER D
