Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
CSCE,313,503,2014,Fall,12,16,1,0,1,30,TYAGI A
CSCE,313,504,2014,Fall,10,10,3,1,4,28,TYAGI A
CSCE,314,500,2014,Fall,24,46,23,5,0,98,LEE H
CSCE,314,501,2014,Fall,12,10,9,2,6,39,JARVI J
CSCE,315,501,2014,Fall,26,4,0,0,0,30,CHOE Y
CSCE,315,502,2014,Fall,13,1,0,1,1,16,CHOE Y
CSCE,315,503,2014,Fall,21,9,0,0,0,30,CHOE Y
CSCE,410,500,2014,Fall,16,22,7,1,0,46,LEYK T
CSCE,411,500,2014,Fall,14,19,11,6,2,52,WELCH J
CSCE,411,501,2014,Fall,9,8,8,2,5,32,MOORE J
CSCE,420,500,2014,Fall,20,28,3,2,0,53,IOERGER T
CSCE,434,500,2014,Fall,11,1,1,2,1,16,RAUCHWERGER L
CSCE,435,500,2014,Fall,9,40,5,4,2,60,SARIN V
CSCE,436,500,2014,Fall,45,14,1,0,0,60,SHIPMAN F
CSCE,440,500,2014,Fall,11,6,2,0,0,19,KLAPPENECKER A
CSCE,441,500,2014,Fall,14,12,5,1,12,44,SCHAEFER S
CSCE,443,500,2014,Fall,19,0,0,0,0,19,THOMAS A
CSCE,462,501,2014,Fall,10,2,5,0,0,17,LIU J
CSCE,462,502,2014,Fall,5,7,4,0,0,16,LIU J
CSCE,462,503,2014,Fall,9,3,4,0,0,16,LIU J
CSCE,470,500,2014,Fall,23,27,13,2,0,65,CAVERLEE J
CSCE,481,900,2014,Fall,116,0,0,0,0,116,TYAGI A
CSCE,482,501,2014,Fall,15,0,1,0,0,16,HAMMOND T
CSCE,482,502,2014,Fall,19,4,2,0,0,25,SHELL D
CSCE,483,501,2014,Fall,7,2,0,0,0,9,SONG D
CSCE,604,600,2014,Fall,13,11,0,0,0,24,JARVI J
CSCE,606,600,2014,Fall,84,15,1,0,0,100,WALKER D
CSCE,608,600,2014,Fall,42,56,0,0,0,98,JIANG A
CSCE,611,600,2014,Fall,18,2,1,0,0,21,LEYK T
CSCE,614,600,2014,Fall,24,33,4,0,0,61,KIM E
CSCE,617,601,2014,Fall,10,4,0,0,0,14,MAHAPATRA R
CSCE,624,600,2014,Fall,23,1,0,0,0,24,HAMMOND T
CSCE,625,600,2014,Fall,23,26,4,1,1,55,SHELL D
CSCE,629,600,2014,Fall,28,55,2,0,0,85,CHEN J
CSCE,635,600,2014,Fall,13,7,2,0,0,22,MURPHY R
CSCE,640,600,2014,Fall,7,1,0,1,0,9,KLAPPENECKER A
CSCE,641,600,2014,Fall,4,5,1,0,0,10,CHAI J
CSCE,646,600,2014,Fall,7,1,1,0,0,9,AKLEMAN E
CSCE,657,600,2014,Fall,5,5,0,0,0,10,SARIN V
CSCE,665,600,2014,Fall,21,9,0,0,0,30,GU G
CSCE,667,600,2014,Fall,6,2,0,0,0,8,KERNE A
CSCE,669,600,2014,Fall,12,0,0,0,0,12,CHEN J
CSCE,675,600,2014,Fall,15,0,0,0,0,15,FURUTA R
CSCE,689,600,2014,Fall,17,1,0,0,0,18,JIMENEZ D
CSCE,689,601,2014,Fall,11,0,0,0,0,11,HUANG S
ECEN,214,200,2014,Fall,8,0,0,0,0,8,MILLER S
ECEN,214,501,2014,Fall,4,1,0,0,1,6,MILLER S
ECEN,214,502,2014,Fall,3,8,1,2,0,14,MILLER S
ECEN,214,503,2014,Fall,6,6,2,1,0,15,MILLER S
ECEN,214,504,2014,Fall,3,6,3,0,1,13,MILLER S
ECEN,214,505,2014,Fall,6,7,2,1,0,16,MILLER S
ECEN,214,506,2014,Fall,4,9,1,2,0,16,MILLER S
ECEN,214,507,2014,Fall,2,3,2,0,0,7,HAN A
ECEN,214,508,2014,Fall,2,2,6,0,0,10,HAN A
ECEN,214,509,2014,Fall,4,3,1,0,1,9,HAN A
ECEN,215,506,2014,Fall,5,3,1,0,0,9,RAHIMIAN M
ECEN,215,507,2014,Fall,4,6,2,0,0,12,RAHIMIAN M
ECEN,215,508,2014,Fall,5,8,1,0,0,14,RAHIMIAN M
ECEN,215,509,2014,Fall,5,7,2,0,0,14,RAHIMIAN M
ECEN,215,510,2014,Fall,2,9,1,1,0,13,RAHIMIAN M
ECEN,215,511,2014,Fall,7,5,2,1,1,16,RAHIMIAN M
ECEN,215,512,2014,Fall,7,6,2,1,0,16,RAHIMIAN M
ECEN,215,515,2014,Fall,2,6,5,0,0,13,TYLER J
ECEN,215,516,2014,Fall,1,10,2,1,0,14,TYLER J
ECEN,215,517,2014,Fall,7,4,3,1,0,15,TYLER J
ECEN,215,518,2014,Fall,4,8,3,0,0,15,TYLER J
ECEN,215,519,2014,Fall,6,5,3,0,0,14,TYLER J
ECEN,215,520,2014,Fall,3,3,2,0,0,8,TYLER J
ECEN,215,521,2014,Fall,3,5,6,1,0,15,TYLER J
ECEN,215,522,2014,Fall,7,3,3,2,0,15,TYLER J
ECEN,215,523,2014,Fall,4,6,4,1,0,15,TYLER J
ECEN,215,524,2014,Fall,3,6,3,0,0,12,RAHIMIAN M
ECEN,215,525,2014,Fall,5,7,2,0,0,14,RAHIMIAN M
ECEN,215,528,2014,Fall,4,4,1,0,0,9,RAHIMIAN M
ECEN,248,200,2014,Fall,12,4,0,0,0,16,HU J
ECEN,248,501,2014,Fall,3,11,2,0,0,16,HU J
ECEN,248,502,2014,Fall,2,7,5,0,0,14,HU J
ECEN,248,503,2014,Fall,5,8,3,0,0,16,HU J
ECEN,248,504,2014,Fall,7,6,2,0,0,15,HOU I
ECEN,248,505,2014,Fall,5,6,4,0,0,15,HOU I
ECEN,248,506,2014,Fall,3,6,6,0,0,15,HOU I
ECEN,248,507,2014,Fall,2,10,1,2,0,15,CHOI S
ECEN,248,508,2014,Fall,1,6,8,0,0,15,CHOI S
ECEN,248,509,2014,Fall,2,3,8,3,0,16,CHOI S
ECEN,248,510,2014,Fall,6,6,1,1,0,14,SHI W
ECEN,248,511,2014,Fall,1,5,6,0,0,12,SHI W
ECEN,248,512,2014,Fall,10,3,2,0,0,15,SHI W
ECEN,248,513,2014,Fall,0,5,3,2,0,10,CHOI S
ECEN,303,501,2014,Fall,8,10,13,1,1,33,QIAN X
ECEN,303,503,2014,Fall,11,19,12,0,1,43,LIU T
ECEN,314,200,2014,Fall,5,5,0,0,0,10,RIGHETTI R
ECEN,314,501,2014,Fall,11,19,20,4,0,54,RIGHETTI R
ECEN,314,502,2014,Fall,21,30,7,0,1,59,LIU T
ECEN,314,503,2014,Fall,15,26,16,4,0,61,RIGHETTI R
ECEN,322,501,2014,Fall,8,17,14,0,1,40,NEVELS R
ECEN,322,502,2014,Fall,8,13,13,7,0,41,SUNDQVIST K
ECEN,322,503,2014,Fall,5,7,7,4,0,23,SUNDQVIST K
ECEN,325,501,2014,Fall,7,6,3,0,0,16,HOYOS S
ECEN,325,502,2014,Fall,4,1,2,0,0,7,HOYOS S
ECEN,325,503,2014,Fall,11,1,0,0,0,12,HOYOS S
ECEN,325,504,2014,Fall,6,4,6,0,0,16,ENTESARI K
ECEN,325,506,2014,Fall,3,5,1,0,0,9,ENTESARI K
ECEN,325,508,2014,Fall,5,9,2,0,0,16,TYLER J
ECEN,325,509,2014,Fall,1,5,9,1,0,16,TYLER J
ECEN,325,510,2014,Fall,2,3,9,1,0,15,TYLER J
ECEN,325,511,2014,Fall,1,7,3,1,0,12,TYLER J
ECEN,350,501,2014,Fall,7,6,2,0,0,15,GRATZ P
ECEN,350,502,2014,Fall,6,5,2,1,1,15,GRATZ P
ECEN,350,503,2014,Fall,2,10,5,0,0,17,GRATZ P
ECEN,350,504,2014,Fall,7,4,6,0,0,17,GRATZ P
ECEN,350,505,2014,Fall,3,8,1,2,2,16,HU J
ECEN,350,506,2014,Fall,2,10,2,0,0,14,HU J
ECEN,350,507,2014,Fall,5,8,2,0,0,15,HU J
ECEN,350,508,2014,Fall,1,8,3,1,1,14,HU J
ECEN,350,509,2014,Fall,1,3,2,2,0,8,HU J
ECEN,370,501,2014,Fall,7,12,19,2,2,42,EKNOYAN O
ECEN,370,502,2014,Fall,6,26,4,0,2,38,ZOU J
ECEN,403,901,2014,Fall,10,13,2,1,0,26,VILLAREAL S
ECEN,403,902,2014,Fall,9,6,2,0,0,17,VILLAREAL S
ECEN,403,903,2014,Fall,23,8,1,0,0,32,VILLAREAL S
ECEN,403,904,2014,Fall,13,5,1,0,0,19,VILLAREAL S
ECEN,404,501,2014,Fall,15,9,5,0,0,29,VILLAREAL S
ECEN,404,502,2014,Fall,14,10,12,0,0,36,VILLAREAL S
ECEN,410,500,2014,Fall,13,21,2,0,0,36,JI J
ECEN,420,501,2014,Fall,29,15,6,5,1,56,DATTA A
ECEN,422,500,2014,Fall,16,0,0,0,0,16,BHATTACHARYYA S
ECEN,424,500,2014,Fall,13,22,9,2,0,46,SHAKKOTTAI S
ECEN,434,500,2014,Fall,5,4,0,0,0,9,KUMAR P
ECEN,438,501,2014,Fall,8,2,2,0,0,12,BALOG R
ECEN,438,502,2014,Fall,7,5,0,0,0,12,BALOG R
ECEN,438,503,2014,Fall,6,5,1,0,0,12,BALOG R
ECEN,438,504,2014,Fall,7,5,0,0,0,12,BALOG R
ECEN,438,505,2014,Fall,8,4,0,0,0,12,BALOG R
ECEN,438,506,2014,Fall,8,2,1,1,0,12,BALOG R
ECEN,438,507,2014,Fall,11,1,0,0,0,12,BALOG R
ECEN,438,508,2014,Fall,7,3,0,0,0,10,BALOG R
ECEN,438,509,2014,Fall,8,4,0,0,0,12,BALOG R
ECEN,438,510,2014,Fall,7,0,0,1,0,8,BALOG R
ECEN,438,511,2014,Fall,11,0,1,0,0,12,BALOG R
ECEN,441,500,2014,Fall,5,4,1,0,0,10,EHSANI M
ECEN,441,501,2014,Fall,3,3,3,0,0,9,EHSANI M
ECEN,441,502,2014,Fall,3,3,1,1,0,8,EHSANI M
ECEN,441,503,2014,Fall,2,4,3,0,0,9,EHSANI M
ECEN,441,504,2014,Fall,1,4,4,0,0,9,EHSANI M
ECEN,441,505,2014,Fall,4,2,0,0,0,6,MOHAMMAD M
ECEN,441,507,2014,Fall,5,1,0,0,0,6,MOHAMMAD M
ECEN,444,501,2014,Fall,5,8,6,5,0,24,XIONG Z
ECEN,445,500,2014,Fall,1,5,4,0,0,10,MICHALSKI K
ECEN,447,500,2014,Fall,19,9,2,1,0,31,BRAGA N
ECEN,449,501,2014,Fall,9,2,3,1,0,15,KHATRI S
ECEN,449,502,2014,Fall,4,1,8,0,0,13,KHATRI S
ECEN,449,503,2014,Fall,3,4,6,1,0,14,KHATRI S
ECEN,449,504,2014,Fall,2,6,5,1,0,14,KHATRI S
ECEN,449,505,2014,Fall,2,2,3,0,0,7,KHATRI S
ECEN,449,506,2014,Fall,0,4,2,0,0,6,KHATRI S
ECEN,451,500,2014,Fall,18,11,1,0,0,30,HUFF G
ECEN,454,501,2014,Fall,3,9,4,0,1,17,LI P
ECEN,454,502,2014,Fall,6,8,4,0,0,18,LI P
ECEN,454,503,2014,Fall,3,7,7,0,0,17,LI P
ECEN,454,504,2014,Fall,6,5,6,0,0,17,LI P
ECEN,454,505,2014,Fall,5,10,2,0,0,17,LI P
ECEN,454,506,2014,Fall,12,2,0,0,0,14,LI P
ECEN,454,507,2014,Fall,9,4,1,0,0,14,LI P
ECEN,454,509,2014,Fall,9,4,1,0,0,14,LI P
ECEN,454,510,2014,Fall,4,4,0,0,0,8,LI P
ECEN,460,501,2014,Fall,2,9,0,2,0,13,HUANG G
ECEN,460,502,2014,Fall,4,8,1,0,0,13,HUANG G
ECEN,460,503,2014,Fall,3,8,1,0,0,12,HUANG G
ECEN,460,504,2014,Fall,2,7,2,0,0,11,HUANG G
ECEN,460,505,2014,Fall,7,2,0,0,0,9,HUANG G
ECEN,464,501,2014,Fall,8,18,8,1,0,35,MADSEN C
ECEN,465,501,2014,Fall,5,2,0,0,0,7,HEMMER P
ECEN,473,500,2014,Fall,23,12,3,0,0,38,SU C
ECEN,474,501,2014,Fall,7,4,2,0,0,13,KARSILAYAN A
ECEN,474,502,2014,Fall,2,7,2,1,0,12,KARSILAYAN A
ECEN,474,503,2014,Fall,8,5,0,0,0,13,KARSILAYAN A
ECEN,474,504,2014,Fall,2,7,2,1,1,13,KARSILAYAN A
ECEN,478,501,2014,Fall,5,3,0,0,1,9,CUI S
ECEN,480,500,2014,Fall,8,15,3,0,0,26,CHANG K
ECEN,489,508,2014,Fall,19,0,0,0,0,19,SHAKKOTTAI S
ECEN,600,601,2014,Fall,8,1,0,0,0,9,HEMMER P
ECEN,601,600,2014,Fall,24,10,0,0,0,34,SERPEDIN E
ECEN,602,600,2014,Fall,28,33,0,0,0,61,ANNAPAREDDY N
ECEN,604,600,2014,Fall,10,4,2,0,0,16,NARAYANAN K
ECEN,605,600,2014,Fall,37,10,0,0,0,47,BHATTACHARYYA S
ECEN,614,600,2014,Fall,21,10,1,0,0,32,XIE L
ECEN,615,600,2014,Fall,5,3,0,0,0,8,HUANG G
ECEN,620,600,2014,Fall,26,7,0,0,0,33,PALERMO S
ECEN,621,600,2014,Fall,36,41,0,0,0,77,ZHANG X
ECEN,635,600,2014,Fall,5,6,0,0,0,11,NEVELS R
ECEN,642,600,2014,Fall,23,8,2,0,0,33,JI J
ECEN,643,600,2014,Fall,32,7,1,0,0,40,SINGH C
ECEN,646,600,2014,Fall,6,9,0,0,0,15,SAVARI S
ECEN,648,600,2014,Fall,9,5,0,0,0,14,WRIGHT S
ECEN,651,600,2014,Fall,22,6,0,0,0,28,LU M
ECEN,664,600,2014,Fall,40,4,0,0,0,44,KAMEOKA J
ECEN,665,600,2014,Fall,18,8,0,0,0,26,ENTESARI K
ECEN,669,600,2014,Fall,12,5,0,0,0,17,DATTA A
ECEN,676,600,2014,Fall,22,2,0,0,0,24,GRATZ P
ECEN,689,605,2014,Fall,9,5,1,0,0,15,YU P
ECEN,689,607,2014,Fall,7,3,1,0,0,11,DUFFIELD N
ECEN,710,600,2014,Fall,46,16,0,0,0,62,ESSAKIAPPAN S
ECEN,754,600,2014,Fall,32,3,0,0,0,35,KUMAR P
ECEN,772,600,2014,Fall,20,10,0,0,0,30,ZOU J
ENDG,105,501,2014,Fall,17,15,7,1,0,40,DORRIBO C
ENDG,105,502,2014,Fall,8,26,12,3,0,49,SCHREUDERS P
ENDG,105,503,2014,Fall,15,23,5,4,0,47,SCHREUDERS P
ENDG,105,504,2014,Fall,14,19,13,1,0,47,DORRIBO C
ENDG,407,501,2014,Fall,22,7,4,3,2,38,DORRIBO C
ENDG,407,502,2014,Fall,20,10,7,2,0,39,DORRIBO C
ENDG,408,501,2014,Fall,5,22,1,0,1,29,HUTCHINSON R
ENTC,151,501,2014,Fall,9,3,0,0,0,12,ZOGHI B
ENTC,151,502,2014,Fall,7,5,0,1,0,13,ZOGHI B
ENTC,151,503,2014,Fall,5,3,1,0,0,9,ZOGHI B
ENTC,151,504,2014,Fall,4,5,0,0,0,9,ZOGHI B
ENTC,181,501,2014,Fall,1,2,4,0,1,8,HUNG N
ENTC,181,502,2014,Fall,2,6,5,0,1,14,HUNG N
ENTC,181,503,2014,Fall,4,7,2,3,0,16,HUNG N
ENTC,181,504,2014,Fall,5,1,5,5,0,16,HUNG N
ENTC,181,505,2014,Fall,4,3,2,1,0,10,HUNG N
ENTC,181,506,2014,Fall,4,5,7,0,0,16,HUNG N
ENTC,181,507,2014,Fall,2,5,8,1,0,16,HUNG N
ENTC,181,508,2014,Fall,1,4,5,2,0,12,HUNG N
ENTC,181,509,2014,Fall,1,3,3,1,1,9,HUNG N
ENTC,181,510,2014,Fall,1,5,4,0,1,11,HUNG N
ENTC,181,511,2014,Fall,2,2,8,1,0,13,HUNG N
ENTC,181,512,2014,Fall,4,1,0,1,0,6,HUNG N
ENTC,181,513,2014,Fall,4,9,2,0,0,15,HUNG N
ENTC,181,514,2014,Fall,1,1,9,0,1,12,HUNG N
ENTC,181,515,2014,Fall,0,2,6,2,0,10,HUNG N
ENTC,181,516,2014,Fall,1,4,1,0,1,7,HUNG N
ENTC,181,517,2014,Fall,2,1,2,0,0,5,HUNG N
ENTC,181,518,2014,Fall,2,3,2,1,0,8,HUNG N
ENTC,206,501,2014,Fall,3,13,0,0,0,16,FANG G
ENTC,206,502,2014,Fall,3,9,4,0,0,16,FANG G
ENTC,206,503,2014,Fall,5,4,6,0,1,16,FANG G
ENTC,206,504,2014,Fall,2,7,7,0,0,16,FANG G
ENTC,206,505,2014,Fall,4,6,4,2,0,16,FANG G
ENTC,206,506,2014,Fall,4,6,5,0,1,16,FANG G
ENTC,206,507,2014,Fall,2,8,4,1,0,15,FANG G
ENTC,206,508,2014,Fall,0,9,6,1,0,16,FANG G
ENTC,207,501,2014,Fall,1,10,5,0,0,16,PRICE A
ENTC,207,502,2014,Fall,4,8,2,0,1,15,PRICE A
ENTC,207,503,2014,Fall,3,7,5,0,0,15,PRICE A
ENTC,207,504,2014,Fall,1,7,7,0,1,16,PRICE A
ENTC,207,505,2014,Fall,2,7,7,0,0,16,PRICE A
ENTC,207,506,2014,Fall,3,8,5,0,0,16,PRICE A
ENTC,207,507,2014,Fall,3,8,4,0,0,15,PRICE A
ENTC,207,508,2014,Fall,1,6,9,0,0,16,PRICE A
ENTC,210,501,2014,Fall,5,1,4,0,4,14,BUCHANAN W
ENTC,210,502,2014,Fall,0,0,5,2,3,10,BUCHANAN W
ENTC,210,503,2014,Fall,1,3,6,1,1,12,BUCHANAN W
ENTC,211,501,2014,Fall,1,6,3,1,1,12,ZHAN W
ENTC,211,502,2014,Fall,5,4,2,0,0,11,ZHAN W
ENTC,211,503,2014,Fall,5,4,2,0,0,11,ZHAN W
ENTC,219,502,2014,Fall,5,5,5,1,1,17,MORGAN J
ENTC,219,503,2014,Fall,1,5,6,3,1,16,MORGAN J
ENTC,269,501,2014,Fall,6,8,1,0,0,15,BURKE A
ENTC,269,502,2014,Fall,4,7,4,0,1,16,BURKE A
ENTC,269,503,2014,Fall,2,11,2,1,0,16,BURKE A
ENTC,275,500,2014,Fall,9,22,9,2,4,46,KUTTOLAMADOM M
ENTC,281,501,2014,Fall,2,7,7,0,0,16,MCDANIELS L
ENTC,281,502,2014,Fall,1,7,6,1,1,16,MCDANIELS L
ENTC,281,503,2014,Fall,2,9,5,0,0,16,MCDANIELS L
ENTC,303,501,2014,Fall,3,8,4,1,0,16,ALVARADO J
ENTC,303,502,2014,Fall,2,5,7,2,0,16,ALVARADO J
ENTC,303,503,2014,Fall,5,8,3,0,0,16,ALVARADO J
ENTC,313,501,2014,Fall,3,5,6,0,0,14,PRICE A
ENTC,313,502,2014,Fall,2,9,4,0,0,15,PRICE A
ENTC,315,501,2014,Fall,0,4,9,1,0,14,GOULART A
ENTC,315,502,2014,Fall,1,7,3,2,0,13,GOULART A
ENTC,315,503,2014,Fall,2,8,4,0,1,15,GOULART A
ENTC,320,501,2014,Fall,0,9,7,0,0,16,MCDANIELS L
ENTC,320,502,2014,Fall,4,9,1,1,0,15,MCDANIELS L
ENTC,320,503,2014,Fall,3,6,5,0,1,15,MCDANIELS L
ENTC,329,501,2014,Fall,2,14,2,0,0,18,ZHAN W
ENTC,329,502,2014,Fall,8,6,3,0,0,17,ZHAN W
ENTC,333,501,2014,Fall,5,6,1,0,0,12,LEONARD M
ENTC,349,502,2014,Fall,6,9,0,0,0,15,SUN G
ENTC,349,503,2014,Fall,3,10,0,0,0,13,SUN G
ENTC,350,501,2014,Fall,2,4,6,3,1,16,PORTER J
ENTC,350,502,2014,Fall,2,4,6,2,0,14,PORTER J
ENTC,352,501,2014,Fall,3,10,2,0,0,15,FINK R
ENTC,359,502,2014,Fall,3,7,3,0,0,13,PORTER J
ENTC,361,501,2014,Fall,0,10,6,0,0,16,MCDANIELS L
ENTC,361,502,2014,Fall,2,8,6,0,0,16,MCDANIELS L
ENTC,361,503,2014,Fall,5,9,2,0,0,16,MCDANIELS L
ENTC,363,500,2014,Fall,3,7,12,1,0,23,WANG J
ENTC,369,502,2014,Fall,2,6,3,0,0,11,SUN G
ENTC,369,503,2014,Fall,2,3,4,0,1,10,SUN G
ENTC,370,501,2014,Fall,2,8,5,1,0,16,ALVARADO J
ENTC,370,502,2014,Fall,7,5,4,0,0,16,ALVARADO J
ENTC,370,503,2014,Fall,3,8,3,2,0,16,ALVARADO J
ENTC,376,501,2014,Fall,3,5,6,0,0,14,WANG J
ENTC,376,502,2014,Fall,2,6,3,2,1,14,WANG J
ENTC,376,503,2014,Fall,2,4,7,1,0,14,WANG J
ENTC,376,505,2014,Fall,3,4,5,1,0,13,WANG J
ENTC,380,501,2014,Fall,0,7,4,2,1,14,MCDANIELS L
ENTC,380,502,2014,Fall,3,4,6,1,1,15,MCDANIELS L
ENTC,380,503,2014,Fall,1,10,4,0,1,16,MCDANIELS L
ENTC,383,501,2014,Fall,2,9,3,2,0,16,HSIEH S
ENTC,383,502,2014,Fall,3,11,2,0,0,16,HSIEH S
ENTC,383,503,2014,Fall,0,11,5,1,0,17,HSIEH S
ENTC,402,501,2014,Fall,3,9,0,0,0,12,FANG G
ENTC,402,502,2014,Fall,4,7,1,0,0,12,FANG G
ENTC,402,503,2014,Fall,5,5,2,0,0,12,FANG G
ENTC,402,504,2014,Fall,3,5,1,0,0,9,FANG G
ENTC,410,501,2014,Fall,3,7,3,0,0,13,HSIEH S
ENTC,410,502,2014,Fall,0,8,5,0,0,13,HSIEH S
ENTC,410,503,2014,Fall,2,6,3,0,0,11,HSIEH S
ENTC,412,501,2014,Fall,1,8,2,0,0,11,LEON V
ENTC,412,502,2014,Fall,1,7,3,1,0,12,LEON V
ENTC,412,503,2014,Fall,0,4,4,0,0,8,LEON V
ENTC,415,501,2014,Fall,1,3,9,1,1,15,GOULART A
ENTC,415,502,2014,Fall,0,9,5,1,0,15,GOULART A
ENTC,419,900,2014,Fall,10,16,6,0,0,32,MORGAN J
ENTC,420,500,2014,Fall,11,0,0,0,8,19,MORGAN J
ENTC,422,900,2014,Fall,24,14,1,0,0,39,JOHNSON M
ENTC,429,500,2014,Fall,9,26,4,0,0,39,JOHNSON M
ENTC,452,501,2014,Fall,3,8,3,0,1,15,FINK R
ENTC,452,502,2014,Fall,4,4,1,1,0,10,FINK R
ENTC,455,501,2014,Fall,3,8,0,1,0,12,GOULART A
ENTC,455,502,2014,Fall,2,2,7,0,0,11,GOULART A
ENTC,462,501,2014,Fall,2,4,5,1,0,12,ZOGHI B
ENTC,462,502,2014,Fall,2,5,3,2,0,12,ZOGHI B
ENTC,463,500,2014,Fall,9,27,5,0,0,41,KUTTOLAMADOM M
ENTC,489,500,2014,Fall,10,16,0,0,0,26,BUCHANAN W
IDIS,240,501,2014,Fall,27,33,14,0,1,75,VESTAL E
IDIS,240,502,2014,Fall,26,18,5,1,0,50,VESTAL E
IDIS,300,501,2014,Fall,6,12,2,0,0,20,LORENZO R
IDIS,300,502,2014,Fall,6,11,2,0,0,19,LORENZO R
IDIS,300,503,2014,Fall,9,7,3,0,0,19,LORENZO R
IDIS,300,504,2014,Fall,7,9,2,0,0,18,LORENZO R
IDIS,300,505,2014,Fall,6,9,3,0,0,18,LORENZO R
IDIS,300,506,2014,Fall,7,7,4,0,1,19,LORENZO R
IDIS,303,901,2014,Fall,2,9,3,0,0,14,GOLLA M
IDIS,303,902,2014,Fall,2,9,5,0,0,16,GOLLA M
IDIS,303,903,2014,Fall,0,4,1,0,0,5,GOLLA M
IDIS,303,904,2014,Fall,0,10,5,0,0,15,GOLLA M
IDIS,303,905,2014,Fall,2,11,3,0,0,16,GOLLA M
IDIS,303,906,2014,Fall,1,6,6,1,0,14,GOLLA M
IDIS,330,930,2014,Fall,32,21,0,0,0,53,CLARK N
IDIS,330,931,2014,Fall,38,16,0,0,0,54,CLARK N
IDIS,340,501,2014,Fall,17,32,1,0,0,50,VESTAL E
IDIS,340,502,2014,Fall,22,27,1,0,0,50,VESTAL E
IDIS,343,501,2014,Fall,22,21,7,0,0,50,VENKATACHALAM S
IDIS,343,502,2014,Fall,10,20,13,1,0,44,VENKATACHALAM S
IDIS,344,501,2014,Fall,5,32,4,0,0,41,VANAJAKUMARI M
IDIS,344,502,2014,Fall,5,37,2,0,1,45,VANAJAKUMARI M
IDIS,400,502,2014,Fall,3,2,2,0,1,8,LORENZO R
IDIS,400,503,2014,Fall,3,11,3,0,0,17,LORENZO R
IDIS,400,505,2014,Fall,8,10,2,0,0,20,LORENZO R
IDIS,400,506,2014,Fall,5,10,4,0,0,19,LORENZO R
IDIS,403,901,2014,Fall,2,7,5,1,0,15,GOLLA M
IDIS,403,902,2014,Fall,1,7,8,0,0,16,GOLLA M
IDIS,403,903,2014,Fall,2,7,6,0,0,15,GOLLA M
IDIS,403,904,2014,Fall,1,9,6,0,1,17,GOLLA M
IDIS,403,905,2014,Fall,2,8,5,1,0,16,GOLLA M
IDIS,403,906,2014,Fall,0,8,7,0,0,15,GOLLA M
IDIS,424,501,2014,Fall,19,32,1,0,0,52,CLARK N
IDIS,424,502,2014,Fall,21,29,1,0,0,51,CLARK N
IDIS,434,501,2014,Fall,15,26,7,1,0,49,NEPAL B
IDIS,434,502,2014,Fall,14,22,8,1,0,45,NEPAL B
IDIS,444,501,2014,Fall,44,7,0,0,0,51,JOHNSON M
IDIS,444,502,2014,Fall,25,8,0,0,0,33,JOHNSON M
IDIS,454,501,2014,Fall,7,14,4,0,0,25,NEPAL B
IDIS,464,501,2014,Fall,15,20,14,0,0,49,JOHNSON J
IDIS,464,502,2014,Fall,9,10,13,0,1,33,JOHNSON J
IDIS,489,500,2014,Fall,23,23,1,0,1,48,VANAJAKUMARI M
IDIS,611,700,2014,Fall,18,0,0,0,0,18,JENNINGS D
IDIS,611,701,2014,Fall,17,0,0,0,0,17,JENNINGS D
IDIS,611,702,2014,Fall,19,0,0,0,0,19,JENNINGS D
IDIS,611,720,2014,Fall,7,0,0,0,0,7,JENNINGS D
IDIS,611,721,2014,Fall,7,0,0,0,0,7,JENNINGS D
IDIS,611,722,2014,Fall,7,0,0,0,0,7,JENNINGS D
IDIS,614,700,2014,Fall,15,3,0,0,0,18,LAWRENCE F
IDIS,614,701,2014,Fall,7,5,3,0,1,16,CAPAR I
IDIS,614,702,2014,Fall,9,6,2,0,1,18,CAPAR I
IDIS,614,720,2014,Fall,7,0,0,0,0,7,LAWRENCE F
IDIS,614,721,2014,Fall,5,1,0,0,0,6,CAPAR I
IDIS,614,722,2014,Fall,6,1,0,0,0,7,CAPAR I
IDIS,621,700,2014,Fall,15,1,0,0,0,16,NEPAL B
IDIS,621,701,2014,Fall,15,4,0,1,0,20,VANAJAKUMARI M
IDIS,621,720,2014,Fall,10,0,0,0,0,10,NEPAL B
IDIS,621,721,2014,Fall,4,1,0,0,0,5,VANAJAKUMARI M
IDIS,624,700,2014,Fall,13,5,0,0,0,18,NATARAJARATHINAM M
IDIS,624,701,2014,Fall,15,2,0,0,0,17,NATARAJARATHINAM M
IDIS,624,702,2014,Fall,17,2,0,0,0,19,NATARAJARATHINAM M
IDIS,624,720,2014,Fall,7,0,0,0,0,7,NATARAJARATHINAM M
IDIS,624,721,2014,Fall,7,0,0,0,0,7,NATARAJARATHINAM M
IDIS,624,722,2014,Fall,7,0,0,0,0,7,NATARAJARATHINAM M
IDIS,655,700,2014,Fall,15,1,1,0,0,17,LAWRENCE F
IDIS,655,701,2014,Fall,18,0,1,0,1,20,LAWRENCE F
IDIS,655,720,2014,Fall,9,1,0,0,0,10,LAWRENCE F
IDIS,655,721,2014,Fall,4,1,0,0,0,5,LAWRENCE F
IDIS,664,700,2014,Fall,11,5,1,0,0,17,JENNINGS D
IDIS,664,701,2014,Fall,10,9,0,0,1,20,JENNINGS D
IDIS,664,720,2014,Fall,7,3,0,0,0,10,JENNINGS D
